Wall time,Step,Value
1497643415.549545,51912,0.4583424925804138
1497643548.356321,52521,0.4826123118400574
1497643623.403904,52865,0.5076828002929688
1497643655.852302,53014,0.4718782603740692
1497643718.715862,53302,0.4342929720878601
1497643806.303854,53701,0.4447054862976074
1497643827.648462,53799,0.4786498546600342
1497643830.074291,53810,0.4485016465187073
1497643868.633023,53987,0.4723520874977112
1497643941.521931,54321,0.4412412643432617
1497643969.70422,54450,0.42867183685302734
1497644072.589918,54921,0.4805086851119995
1497644076.348838,54938,0.41530612111091614
1497644097.214062,55034,0.4374415874481201
1497644323.943018,56073,0.41057446599006653
1497644345.709938,56173,0.44334131479263306
1497644455.16794,56675,0.37869763374328613
1497644459.608232,56695,0.4854077994823456
1497644482.639613,56801,0.40459829568862915
1497644499.405879,56878,0.4476289749145508
1497644581.402474,57254,0.4301706850528717
1497644689.375623,57749,0.42765742540359497
1497644729.662733,57934,0.4459261894226074
1497644941.639018,58906,0.4196936786174774
1497644975.286251,59057,0.4271392822265625
1497645078.833902,59532,0.396127313375473
1497645095.193147,59607,0.43873152136802673
1497645146.275754,59841,0.3738067150115967
1497645160.420442,59906,0.411664217710495
1497645294.434941,60520,0.40541160106658936
1497645301.435748,60552,0.428690105676651
1497645584.804231,61851,0.37515437602996826
1497645612.706179,61979,0.355284184217453
1497645677.284094,62275,0.35829034447669983
1497645684.269716,62307,0.418475866317749
1497645743.02362,62576,0.41020697355270386
1497645775.655221,62726,0.4305804669857025
1497645846.922613,63053,0.4251047968864441
1497645883.547752,63221,0.4055536091327667
1497645904.706832,63318,0.37219786643981934
1497645949.837288,63525,0.419298380613327
1497646044.51307,63959,0.42162030935287476
1497646152.857662,64451,0.43601545691490173
1497646199.492232,64665,0.4124338626861572
1497646213.263914,64728,0.3681173324584961
1497646257.301576,64929,0.33529528975486755
1497646258.846696,64936,0.3652598261833191
1497646300.411211,65126,0.367792010307312
1497646304.588402,65145,0.37310898303985596
1497646345.973189,65335,0.3911161422729492
1497646411.917184,65637,0.378838449716568
1497646419.611813,65672,0.3594803810119629
1497646591.2502,66458,0.35436293482780457
1497646607.826051,66534,0.4072246849536896
1497646623.280043,66605,0.34546828269958496
1497646674.107243,66838,0.3829718828201294
1497646697.496428,66945,0.37902480363845825
1497646771.965926,67285,0.3699096441268921
1497646838.149547,67588,0.3750884234905243
1497646880.014235,67780,0.3753964304924011
1497646927.221344,67996,0.3577140271663666
1497646963.843416,68164,0.344124436378479
1497647023.318624,68437,0.3462723195552826
1497647026.384647,68451,0.3409064710140228
1497647148.862816,69012,0.35249432921409607
1497647149.080944,69013,0.3828651010990143
1497647169.487083,69106,0.36040541529655457
1497647302.558735,69715,0.36772432923316956
1497647415.643171,70229,0.37929391860961914
1497647521.439968,70713,0.32719969749450684
1497647535.386871,70777,0.36393609642982483
1497647594.236302,71046,0.36776506900787354
1497647634.828693,71232,0.33420586585998535
1497647656.24465,71330,0.34402745962142944
1497647720.445988,71625,0.34634196758270264
1497647773.932116,71870,0.3641747534275055
1497647852.760537,72231,0.3745323717594147
1497647855.374152,72243,0.39707666635513306
1497647893.165501,72416,0.3608143627643585
1497648057.134207,73167,0.3308257460594177
1497648058.437324,73173,0.2979717254638672
1497648218.302632,73905,0.35033926367759705
1497648253.886693,74068,0.33701831102371216
1497648281.166374,74193,0.31971272826194763
1497648286.625613,74218,0.3625606894493103
1497648418.767704,74823,0.36210015416145325
1497648438.422113,74913,0.30209797620773315
1497648467.647129,75047,0.30827608704566956
1497648653.406001,75894,0.3252224028110504
1497648715.930834,76180,0.31429874897003174
1497648752.372798,76347,0.3284722864627838
1497648775.519756,76453,0.3571137487888336
1497648798.647731,76559,0.2894403040409088
1497648920.34776,77116,0.25185078382492065
1497648984.710416,77411,0.33570748567581177
1497649053.517485,77726,0.34696322679519653
1497649098.099206,77930,0.27738437056541443
1497649135.885962,78103,0.33704015612602234
1497649146.982411,78154,0.32707399129867554
1497649270.326748,78719,0.284606397151947
1497649301.433922,78861,0.3491387367248535
1497649325.648711,78972,0.3157171607017517
1497649363.202284,79144,0.32499203085899353
1497649382.208814,79231,0.34164783358573914
1497649421.043367,79409,0.30437466502189636
1497649537.246155,79940,0.3629753291606903
1497649550.997439,80003,0.3379610776901245
1497649581.761544,80144,0.28327852487564087
1497649615.325048,80298,0.2962889075279236
1497649633.641304,80382,0.30776822566986084
1497649722.8426,80787,0.33543652296066284
1497649731.734349,80828,0.30581405758857727
1497649747.205834,80899,0.32241567969322205
1497649848.284101,81362,0.3369782269001007
1497649869.875898,81461,0.3412126302719116
1497649967.606642,81908,0.3227646052837372
1497650125.174003,82630,0.28583216667175293
1497650175.868572,82862,0.2954961359500885
1497650206.211474,83001,0.30780941247940063
1497650323.893409,83539,0.2823649048805237
1497650332.999363,83581,0.32268577814102173
1497650334.75736,83589,0.3083485960960388
1497650344.860274,83635,0.30188924074172974
1497650377.349602,83784,0.31902405619621277
1497650379.969394,83796,0.3410974144935608
1497650384.552543,83817,0.30320581793785095
1497650873.895347,86052,0.26322099566459656
1497650892.666253,86138,0.31237518787384033
1497651033.544603,86783,0.297557532787323
1497651035.28207,86791,0.2812459468841553
1497651120.130261,87179,0.3258647322654724
1497651216.888905,87622,0.2850639224052429
1497651289.988658,87956,0.2839241027832031
1497651478.124049,88817,0.3156971037387848
1497651562.45661,89203,0.2904222309589386
1497651603.928195,89393,0.2837045192718506
1497651624.460686,89487,0.34357017278671265
1497651744.119083,90035,0.26715371012687683
1497651834.850125,90450,0.26211827993392944
1497651842.045589,90483,0.27876612544059753
1497652061.328148,91483,0.296612024307251
1497652083.918907,91586,0.33187609910964966
1497652128.681612,91791,0.2470410019159317
1497652453.679674,93276,0.28131064772605896
1497652503.005514,93502,0.2653026878833771
1497652519.121578,93576,0.2974640130996704
1497652534.678271,93647,0.2748047411441803
1497652596.857341,93931,0.29692894220352173
1497652605.217241,93969,0.2997794449329376
1497652618.055397,94028,0.28627580404281616
1497652695.430566,94382,0.2615964412689209
1497652796.867313,94846,0.28457313776016235
1497652819.492777,94950,0.273218035697937
1497652996.901053,95760,0.277872234582901
1497653205.496295,96709,0.2582383155822754
1497653253.591351,96929,0.25313058495521545
1497653254.256489,96932,0.2718616724014282
1497653327.355878,97266,0.25955766439437866
1497653363.52434,97432,0.2866838276386261
1497653366.371512,97445,0.2665693163871765
1497653367.693213,97451,0.2647991180419922
1497653390.67267,97556,0.27126801013946533
1497653404.66581,97620,0.27882540225982666
1497653770.151398,99291,0.26040518283843994
1497653772.101736,99300,0.27430295944213867
1497653875.035336,99771,0.2836931645870209
1497653889.505544,99837,0.28326788544654846
1497653891.460969,99846,0.26707398891448975
1497653906.292101,99914,0.259156197309494
1497654136.399949,100967,0.22927841544151306
1497654219.942797,101349,0.27697092294692993
1497654228.464379,101388,0.23176969587802887
1497654240.742512,101444,0.23918521404266357
1497654260.27115,101533,0.26664844155311584
1497654331.29462,101858,0.2547488808631897
1497654342.665075,101910,0.26873329281806946
1497654394.272576,102142,0.27070245146751404
1497654409.183906,102210,0.2842505872249603
1497654428.877681,102300,0.2732717990875244
1497654466.674184,102473,0.27949148416519165
1497654490.917378,102584,0.23486514389514923
1497654508.232494,102663,0.27006062865257263
1497654579.734616,102990,0.25153905153274536
1497654714.451006,103605,0.2557740807533264
1497654728.246144,103668,0.2461414635181427
1497654738.357056,103714,0.256522536277771
1497654851.268459,104230,0.29157981276512146
1497654998.034911,104900,0.2337815910577774
1497655015.668616,104981,0.2474794089794159
1497655383.945007,106663,0.27373456954956055
1497655425.55667,106853,0.26939353346824646
1497655515.06539,107263,0.2552282512187958
1497655565.761681,107492,0.2324085831642151
1497655693.588848,108077,0.2421235740184784
1497655921.946609,109122,0.22854603826999664
1497655961.696577,109303,0.25278225541114807
1497656195.263405,110370,0.2224104404449463
1497656321.746515,110947,0.2580842077732086
1497656416.418023,111379,0.25729644298553467
1497656526.578138,111882,0.2570876181125641
1497656541.673907,111951,0.2385556697845459
1497656560.557544,112037,0.2574635148048401
1497656632.428624,112366,0.27278345823287964
1497656646.476669,112430,0.26801052689552307
1497656678.815902,112578,0.24998702108860016
1497656692.393034,112640,0.251431941986084
1497656737.572597,112843,0.22817593812942505
1497656978.495661,113943,0.24223147332668304
1497657005.096198,114065,0.23495714366436005
1497657042.730125,114237,0.24544799327850342
1497657148.742338,114722,0.2451266050338745
1497657175.47272,114844,0.2272741049528122
1497657218.353957,115040,0.2579972445964813
1497657452.061568,116109,0.23895619809627533
1497657472.790418,116204,0.23066860437393188
1497657474.990994,116214,0.24171218276023865
1497657536.236592,116494,0.2365991175174713
1497657641.237925,116974,0.23579320311546326
1497657674.281168,117125,0.2591482102870941
1497657756.029731,117498,0.22474029660224915
1497657764.976364,117539,0.2456922084093094
1497657768.028268,117553,0.24569541215896606
1497657802.470213,117710,0.24315108358860016
1497657880.333406,118063,0.22696107625961304
1497657918.047791,118235,0.2173403799533844
1497657920.886073,118248,0.23330087959766388
1497657957.37223,118415,0.24454614520072937
1497658041.970946,118802,0.23589928448200226
1497658047.698885,118828,0.23052430152893066
1497658060.647667,118887,0.2262105792760849
1497658121.323228,119164,0.198140487074852
1497658121.972622,119167,0.23242400586605072
1497658135.595984,119229,0.24756702780723572
1497658204.795045,119545,0.23827415704727173
1497658265.096029,119820,0.2541342079639435
1497658283.299812,119903,0.21485349535942078
1497658344.119962,120181,0.2108796238899231
1497658492.64775,120860,0.23440349102020264
1497658509.2394,120936,0.2562316954135895
1497658555.572156,121148,0.22567860782146454
1497658557.090324,121155,0.21586203575134277
1497658566.691557,121199,0.25050419569015503
1497658596.564756,121335,0.22800055146217346
1497658694.563149,121784,0.21151234209537506
1497658699.506888,121806,0.22905565798282623
1497658707.417477,121842,0.22452709078788757
1497658823.507279,122373,0.2599608302116394
1497658825.024788,122380,0.17902107536792755
1497658833.994041,122421,0.2112686187028885
1497658862.814727,122553,0.21517132222652435
1497658959.597676,122995,0.23896560072898865
1497658968.548996,123036,0.23839470744132996
1497658970.967651,123047,0.21891248226165771
1497658981.103138,123093,0.2289198637008667
1497658988.320221,123126,0.21062523126602173
1497658989.407311,123131,0.224626824259758
1497659014.700833,123246,0.21495886147022247
1497659026.690969,123301,0.248305082321167
1497659062.628515,123462,0.19261392951011658
1497659193.363721,124060,0.20575404167175293
1497659220.690824,124185,0.20435817539691925
1497659274.222962,124429,0.22866107523441315
1497659299.234984,124543,0.21171925961971283
1497659436.472353,125171,0.20596107840538025
1497659483.801439,125387,0.23665910959243774
1497659674.269119,126256,0.22216157615184784
1497659733.788086,126528,0.2093161940574646
1497659740.790769,126560,0.22599351406097412
1497659786.21961,126767,0.24032887816429138
1497659846.172789,127040,0.22670388221740723
1497659872.459961,127160,0.2090688794851303
1497659877.290889,127182,0.2137158215045929
1497659881.020478,127199,0.2070736140012741
1497659948.767903,127508,0.23493525385856628
1497659969.068792,127601,0.22149311006069183
1497660080.399039,128110,0.21393874287605286
1497660246.63045,128866,0.23905326426029205
1497660321.375124,129207,0.228682279586792
1497660341.340444,129298,0.23304548859596252
1497660363.075798,129397,0.22194921970367432
1497660391.377307,129526,0.21242845058441162
1497660392.929815,129533,0.22197791934013367
1497660444.935745,129770,0.22796514630317688
1497660512.643607,130079,0.1978645622730255
1497660527.433567,130147,0.2032974362373352
1497660568.439397,130334,0.19581079483032227
1497660574.584183,130362,0.21220329403877258
1497660740.831118,131122,0.22620761394500732
1497660800.728401,131396,0.21392817795276642
1497660924.517266,131962,0.20524539053440094
1497660936.127126,132015,0.2051893025636673
1497661034.744586,132466,0.18371857702732086
1497661246.450763,133434,0.220209538936615
1497661293.560896,133649,0.20878291130065918
1497661313.078994,133738,0.19672057032585144
1497661364.266054,133971,0.19446486234664917
1497661380.059433,134043,0.2238992601633072
1497661448.7296,134353,0.21410904824733734
1497661587.754293,134988,0.20287995040416718
1497661623.228722,135150,0.1906176060438156
1497661629.157155,135177,0.19161508977413177
1497661637.018774,135213,0.20350098609924316
1497661637.456428,135215,0.2053859531879425
1497661672.120684,135374,0.20384182035923004
1497661715.07828,135570,0.21170566976070404
1497661738.827814,135679,0.20892198383808136
1497661739.914707,135684,0.1940058022737503
1497661768.199399,135813,0.2152644544839859
1497661913.114948,136476,0.20837169885635376
1497661917.498723,136496,0.1871740221977234
1497662039.274031,137053,0.21557177603244781
1497662096.321489,137313,0.2168205827474594
1497662142.775719,137525,0.1991698145866394
1497662159.15025,137600,0.22595156729221344
1497662183.63345,137712,0.1838088035583496
1497662320.023443,138335,0.1937142312526703
1497662361.138194,138523,0.20459699630737305
1497662381.262589,138615,0.2360336184501648
1497662427.478084,138826,0.19435414671897888
1497662453.294264,138944,0.20510244369506836
1497662488.402642,139104,0.1973738670349121
1497662558.561427,139425,0.204889714717865
1497662561.91291,139440,0.1923362761735916
1497662562.781121,139444,0.17246989905834198
1497662669.224197,139927,0.2347991168498993
1497662711.668631,140120,0.21054117381572723
1497662745.325932,140274,0.2043956220149994
1497662860.502505,140800,0.2008403092622757
1497662862.252491,140808,0.1926112025976181
1497662881.064049,140894,0.17602510750293732
1497662968.499473,141293,0.2207551747560501
1497663057.423173,141699,0.1879923790693283
1497663167.519907,142202,0.19310230016708374
1497663169.69721,142212,0.22416335344314575
1497663201.33894,142357,0.20294564962387085
1497663239.43913,142531,0.18540650606155396
1497663345.29331,143014,0.19686824083328247
1497663481.23598,143635,0.20113618671894073
1497663516.786035,143797,0.20226417481899261
1497663716.695075,144710,0.20068466663360596
1497663745.326368,144841,0.1846616268157959
1497663792.936251,145055,0.1870400309562683
1497663821.603758,145186,0.20639926195144653
1497663859.90667,145361,0.16513900458812714
1497663922.581643,145648,0.1666261851787567
1497663984.788971,145932,0.21185195446014404
1497664048.512531,146223,0.18503308296203613
1497664151.961435,146696,0.1900406926870346
1497664190.092347,146870,0.19649653136730194
1497664406.111682,147856,0.18729037046432495
1497664486.53285,148223,0.17496289312839508
1497664610.929888,148791,0.18930703401565552
1497664845.191995,149861,0.19494356215000153
1497665148.400261,151244,0.19415545463562012
1497665150.352743,151253,0.21275532245635986
1497665178.157466,151380,0.18757519125938416
1497665225.100699,151595,0.17821478843688965
1497665473.469691,152729,0.20683318376541138
1497665553.089162,153092,0.20710979402065277
1497665554.393358,153098,0.17843888700008392
1497665597.085155,153293,0.18912911415100098
1497665603.24476,153321,0.18521812558174133
1497665635.641076,153469,0.16524234414100647
1497665664.22938,153599,0.2292296588420868
1497665672.079176,153635,0.18241269886493683
1497665691.188043,153722,0.2188926637172699
1497665770.693448,154085,0.19732150435447693
1497665871.427499,154546,0.19002124667167664
1497665906.908267,154708,0.19911301136016846
1497665909.748851,154721,0.1718529611825943
1497665911.737014,154730,0.20225179195404053
1497666113.621181,155648,0.1789686679840088
1497666358.509253,156766,0.18853676319122314
1497666462.266264,157239,0.19278785586357117
1497666466.845518,157260,0.1945791244506836
1497666503.087477,157425,0.17898979783058167
1497666544.733328,157615,0.16063585877418518
1497666575.536814,157756,0.1832771599292755
1497666593.941363,157840,0.18993233144283295
1497666616.751073,157944,0.21903525292873383
1497666661.877788,158150,0.18406176567077637
1497666749.666362,158552,0.2118944525718689
1497666933.217951,159391,0.17430874705314636
1497667000.071966,159696,0.19292934238910675
1497667058.677868,159964,0.18073657155036926
1497667116.332584,160228,0.1914949268102646
1497667417.757388,161601,0.17695000767707825
1497667418.640881,161605,0.18164794147014618
1497667503.099475,161992,0.19000785052776337
1497667521.691841,162077,0.1799977570772171
1497667527.185312,162102,0.1873760223388672
1497667539.280359,162157,0.17598678171634674
1497667554.107062,162225,0.18890264630317688
1497667564.590243,162273,0.1695185750722885
1497667711.015934,162941,0.17924468219280243
1497667715.173366,162960,0.17655107378959656
1497667724.10083,163001,0.1739318072795868
1497667926.075998,163924,0.1660117506980896
1497668002.137658,164271,0.19012218713760376
1497668027.456821,164387,0.19122932851314545
1497668071.193006,164587,0.18260131776332855
1497668117.710528,164800,0.1736799031496048
1497668141.50838,164909,0.19631825387477875
1497668160.359629,164995,0.1876346319913864
1497668184.695374,165106,0.19438311457633972
1497668236.113314,165341,0.17025239765644073
1497668316.303597,165707,0.16968557238578796
1497668439.68256,166271,0.18617130815982819
1497668664.497845,167295,0.18113340437412262
1497668691.885636,167420,0.17130155861377716
1497668814.091802,167978,0.18055355548858643
1497668932.040132,168517,0.1481432467699051
1497668980.070874,168737,0.1498643457889557
1497669020.442869,168921,0.17614468932151794
1497669099.665553,169283,0.17029249668121338
1497669191.031269,169699,0.17621909081935883
1497669228.35698,169870,0.18152621388435364
1497669328.99616,170330,0.17890837788581848
1497669329.861987,170334,0.17414402961730957
1497669359.201552,170468,0.16525278985500336
1497669533.039524,171262,0.18142086267471313
1497669591.185466,171528,0.1878194361925125
1497669642.92896,171761,0.17073726654052734
1497669673.996808,171903,0.18284761905670166
1497669675.7631,171911,0.18173617124557495
1497669942.176298,173128,0.17922620475292206
1497669949.374692,173161,0.1837853640317917
1497669974.54593,173276,0.18438884615898132
1497670038.470857,173568,0.1546812653541565
1497670108.534888,173888,0.1864514946937561
1497670110.288792,173896,0.1530674546957016
1497670125.211257,173964,0.17608661949634552
1497670129.345406,173983,0.1659364104270935
1497670212.000609,174360,0.17628370225429535
1497670360.503104,175039,0.17687082290649414
1497670368.145541,175074,0.1772865653038025
1497670368.796705,175077,0.1850081831216812
1497670395.743243,175200,0.17881368100643158
1497670417.160756,175298,0.16566112637519836
1497670425.043356,175334,0.1751672923564911
1497670515.702037,175748,0.1574867069721222
1497670526.828986,175799,0.1797189712524414
1497670569.574076,175994,0.17109981179237366
1497670635.043577,176293,0.16786307096481323
1497670651.46032,176368,0.16071493923664093
1497670665.040956,176430,0.18930089473724365
1497670744.090322,176791,0.18302741646766663
1497670801.087085,177051,0.17154501378536224
1497670832.786969,177193,0.17726995050907135
1497670923.9424,177610,0.1568630039691925
1497671086.352598,178351,0.2050134688615799
1497671099.743026,178412,0.1620338261127472
1497671202.365293,178881,0.1731547713279724
1497671329.280153,179461,0.1734858602285385
1497671353.070339,179570,0.15976667404174805
1497671493.544016,180211,0.18471182882785797
1497671515.388171,180311,0.17039474844932556
1497671533.281221,180393,0.17506743967533112
1497671555.397368,180494,0.1719774603843689
1497671576.466314,180590,0.17638662457466125
1497671585.215584,180630,0.14471261203289032
1497671594.372612,180672,0.16581422090530396
1497671673.290199,181032,0.15275771915912628
1497671687.463248,181097,0.15445053577423096
1497671694.48574,181129,0.1508765071630478
1497671709.162585,181196,0.15997005999088287
1497671797.080047,181597,0.1628403216600418
1497671827.59332,181737,0.16120272874832153
1497671866.451231,181914,0.15078777074813843
1497671933.640631,182222,0.1642303466796875
1497671985.266621,182455,0.16687622666358948
1497672015.53251,182593,0.17924384772777557
1497672031.471587,182666,0.1575586497783661
1497672037.988,182696,0.17931196093559265
1497672062.859879,182810,0.13569121062755585
1497672113.978402,183043,0.16006198525428772
1497672159.735216,183251,0.16956953704357147
1497672296.281454,183875,0.15587426722049713
1497672340.679117,184078,0.16033849120140076
1497672386.611276,184288,0.16560012102127075
1497672428.376177,184479,0.15526121854782104
1497672519.292282,184895,0.15500569343566895
1497672549.276475,185032,0.1604459285736084
1497672552.58109,185047,0.17397749423980713
1497672553.884733,185053,0.14125683903694153
1497672566.808675,185112,0.15981341898441315
1497672633.437783,185416,0.15559597313404083
1497672648.096382,185483,0.15745747089385986
1497672695.674805,185700,0.1723310649394989
1497672703.803648,185737,0.16530737280845642
1497672840.607413,186363,0.17358596622943878
1497672859.438047,186449,0.15241815149784088
1497672925.745448,186752,0.15633860230445862
1497672988.95178,187041,0.15632154047489166
1497672997.258444,187079,0.14530517160892487
1497673016.499123,187167,0.15229998528957367
1497673027.201002,187216,0.14631113409996033
1497673033.746949,187246,0.15319812297821045
1497673195.613792,187982,0.1653628647327423
1497673281.798801,188376,0.15037579834461212
1497673305.605956,188485,0.17466431856155396
1497673399.802282,188916,0.17722615599632263
1497673482.308954,189293,0.15258018672466278
1497673556.560414,189631,0.1626269519329071
1497673633.425906,189983,0.17092300951480865
1497673634.298601,189987,0.1715967357158661
